128	full_inoco8163_tb_jz_m	inoco8163_tb_jz_m	alps	alps	inoco8163_tb_jz_m
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRK3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRK2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJF:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJD:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRJE:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS7CRJC:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRJA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRJ3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRJ2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRIA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRI9:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRID:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRI7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRI8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRI5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS7CRI4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRI1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU7CRHA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU6CRH6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU6CRH2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU6CRH4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU6CRH3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU6CRH1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU5CRGD:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU5CRGC:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU5CRGB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS5CRG5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRF7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS4CRF6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRF4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRF1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CREF:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CREC:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRE6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRE9:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRE3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRE8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS4CRE2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXS4CRE1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRDA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRD6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRD5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRD2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRD1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS4BRC2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRC6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRC2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRC4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB9:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRB1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS4BRA2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS4BRA1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRAE:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRAD:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRA7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU4BRA8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS3BQL3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS3BQL2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU3BQLA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS2BQK7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQK6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQK2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQK5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQK4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQK1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQJ6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQJ6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQJ5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS2BQJ4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQJ3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIM:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS2BQJ1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIN:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXS2BQIJ:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIH:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIG:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIE:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQID:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQIB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQI9:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQI5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQI2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQHO:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQHK:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQHL:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQHD:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQHB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQH6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQH4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:7.0/NRD90M/A520FXXU2BQH4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXS2AQH1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXS2AQG1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQG6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQG4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQFA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXS2AQF2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU2AQF2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQF4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQF3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQE5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQE6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXS1AQE4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQE2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXS1AQE1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQD8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQD7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQD4:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQD3:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQD1:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQCB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQC8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQC7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQBA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQB8:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQB7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQB5:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQB2:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQAD:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQAA:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQA9:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQA7:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1AQA6:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLS:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLQ:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLP:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLO:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLM:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLL:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLC:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltexx/a5y17lte:6.0.1/MMB29K/A520FXXU1APLB:user/release-keys	a5y17ltexx	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTS8CSB2:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTU7CRK1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTU7CRI1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTS6CRH2:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTU5CRG1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTS4CRE1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:8.0.0/R16NW/A520FZTU4CRD4:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:7.0/NRD90M/A520FZTU4BRC2:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:7.0/NRD90M/A520FZTU4BRB1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:7.0/NRD90M/A520FZTU2BQJ1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTS2AQH1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTS2AQG1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTS2AQF1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTS1AQE1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTU1AQC1:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTU1AQB2:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltezt/a5y17lte:6.0.1/MMB29K/A520FZTU1APL7:user/release-keys	a5y17ltezt	a5y17lte	samsung	samsung	SM-A520F
samsung/a5y17ltektt/a5y17ltektt:8.0.0/R16NW/A520KKKU3CSA2:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:8.0.0/R16NW/A520KKKU3CRK1:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:8.0.0/R16NW/A520KKKU3CRI3:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:8.0.0/R16NW/A520KKKU2CRG1:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:8.0.0/R16NW/A520KKKU2CRD8:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:7.0/NRD90M/A520KKKU2BRB2:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:7.0/NRD90M/A520KKKU2BRA1:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
samsung/a5y17ltektt/a5y17ltektt:7.0/NRD90M/A520KKKU1BQJ1:user/release-keys	a5y17ltektt	a5y17ltektt	samsung	samsung	SM-A520K
